# state, county, place, combined rate (%)
TX,,Montgomery Co Emergency Svcs No. 7,8.25
TX,,Montgomery Co Esd 2 Sp,8.25
TX,,Montgomery County Emergency Services District No 1 Sp,8.25
TX,,Montgomery Etj,8.25
TX,,Moody,8.25
TX,,Moran,7.25
TX,,Morgan,7.75
TX,,Morris,6.75
TX,,Morton,8.25
TX,,Moulton,8.25
TX,,Mount Pleasant,8.25
TX,,Mount Vernon,8.25
TX,,Muenster,8.25
TX,,Mullin,7.25
TX,,Munday,8.25
TX,,Murchison,8.25
TX,,Nacogdoches,8.25
TX,,Nacogdoches County Hospital,7.25
TX,,Naples,8.25
TX,,Nash,8.25
TX,,Navarro,6.75
TX,,Nazareth,8.25
TX,,Nederland,8.25
TX,,New Boston,8.25
TX,,New Braunfels,8.25
TX,,New Chapel Hill,8.25
TX,,New Deal,8.25
TX,,New Home,6.75
TX,,New London,6.25
TX,,New Summerfield,8.25
TX,,Newcastle,8.25
TX,,Newton,8.25
TX,,Nixon/Gonzales County Esd 1 Combined Area,8.25
TX,,Nolan,6.25
TX,,Noonday,8.25
TX,,Nordheim,7.25
TX,,North Richland Hills Crime Control,8.25
TX,,Northwest Leon County Emergency Services District No. 3,8.25
TX,,Northwest Leon County Emergency Services District No. 3-A,8.25
TX,,Novice,8.25
TX,,Nueces,8.25
TX,,Nueces-Jim Wells Emergency Services District No. 5,8.25
TX,,O'brien,7.25
TX,,O'donnell,7.75
TX,,Oakwood,8.0
TX,,Ochiltree,6.25
TX,,Odem,8.25
TX,,Odessa,8.25
TX,,Oglesby,7.75
TX,,Olmos Park,8.25
TX,,Olney,8.25
TX,,Olton,8.25
TX,,Omaha,8.25
TX,,Onalaska,8.25
TX,,Orange,6.75
TX,,Orange,8.25
TX,,Orange Grove,8.25
TX,,Orchard,8.25
TX,,Paint Rock,8.25
TX,,Palacios,8.25
TX,,Palestine,8.25
TX,,Palmer,8.25
TX,,Palmview Mdd Sl,8.25
TX,,Palo Pinto County Esd 1-A Sp,8.25
TX,,Pampa,8.25
TX,,Panhandle,8.25
TX,,Panola,6.25
TX,,Panola,8.25
TX,,Paris,8.25
TX,,Parker,8.25
TX,,Parmer,6.25
TX,,Pasadena,8.25
TX,,Pattison,8.25
TX,,Pearland,8.25
TX,,Pearland Lower Kirby Management District Sp,8.25
TX,,Peaster,8.25
TX,,Pecan Gap,8.25
TX,,Pecos,6.25
TX,,Perryton,8.25
TX,,Petersburg,8.25
TX,,Petrolia,7.25
TX,,Pilot Point,8.25
TX,,Pineland,7.75
TX,,Pittsburg,8.25
TX,,Plains,7.75
TX,,Plainview,8.25
TX,,Plano,8.25
TX,,Plantersville,8.25
TX,,Pleasanton,8.25
TX,,Point Blank,8.25
TX,,Point Comfort,8.25
TX,,Point Comfort Municipal Development District Sp,7.25
TX,,Polk,6.75
TX,,Port Arthur,8.25
TX,,Port Neches,8.25
TX,,Portland,8.25
TX,,Post,8.25
TX,,Poteet,8.25
TX,,Poth,8.25
TX,,Potter,8.25
TX,,Potter County Assistance District 1 Sp,8.25
TX,,Pottsboro,8.25
TX,,Poynor,8.25
TX,,Prairie View,8.0
TX,,Premont,8.25
TX,,Presidio,6.25
TX,,Presidio,8.25
TX,,Princeton,8.25
TX,,Progreso,8.25
TX,,Putnam,7.25
TX,,Pyote,7.25
TX,,Quitaque,8.25
TX,,Quitman,8.25
TX,,Ralls,8.25
TX,,Randall,8.25
TX,,Randall County Assistance District No 1 Sp,6.75
TX,,Ranger,8.25
TX,,Rankin,8.25
TX,,Ravenna,7.75
TX,,Raymondville,8.25
TX,,Reagan,6.75
TX,,Real,6.75
TX,,Red River,6.75
TX,,Redwater,8.25
TX,,Reeves County Hospital District,8.25
TX,,Refugio,8.25
TX,,Rice,8.25
TX,,Rice Hospital District,7.25
TX,,Richardson,8.25
TX,,Richland,8.0
TX,,Richland Hills,8.25
TX,,Richland Springs,8.0
TX,,Rio Hondo Municipal Development District Sp,8.0
TX,,Rising Star,8.25
TX,,Riverside,8.25
TX,,Roaring Springs,8.25
TX,,Robert Lee,8.25
TX,,Robertson,8.25
TX,,Roby,7.25
TX,,Rochester,7.25
TX,,Rockdale,8.25
TX,,Rockport,8.25
TX,,Rocksprings,8.0
TX,,Rockwall,8.25
TX,,Rogers,8.25
TX,,Ropesville,8.25
TX,,Roscoe,8.25
TX,,Rosebud,8.25
TX,,Ross,7.75
TX,,Rosser,7.25
TX,,Rotan,8.25
TX,,Round Rock,8.25
TX,,Round Top,8.25
TX,,Rowlett,8.25
TX,,Roxton,7.75
TX,,Rule,8.25
TX,,Runge,8.25
TX,,Runnels,6.75
TX,,Rusk,8.25
TX,,Sabine,6.75
TX,,Sachse,8.25
TX,,Sadler,7.25
TX,,San Angelo,8.25
TX,,San Antonio,8.25
TX,,San Antonio Mta Transit,6.75
TX,,San Antonio Mta Transit,8.25
TX,,San Augustine,8.25
TX,,San Elizario,8.25
TX,,San Felipe,8.25
TX,,San Jacinto Co Esd Sp,7.25
TX,,San Marcos,8.25
TX,,San Patricio,6.25
TX,,San Perlita,6.25
TX,,San Saba,6.75
TX,,San Saba,8.25
TX,,Sanford,7.25
TX,,Santa Anna,8.25
TX,,Savoy,8.25
TX,,Schertz,8.25
TX,,Schleicher County Health Services,7.25
TX,,Schulenburg,8.25
TX,,Scotland,8.25
TX,,Scurry,6.75
TX,,Seadrift,8.25
TX,,Seagraves,8.25
TX,,Seguin,8.25
TX,,Seminole,8.25
TX,,Seymour,8.25
TX,,Shallowater,8.25
TX,,Shamrock,8.0
TX,,Shenandoah,8.25
TX,,Sherman,8.25
TX,,Silverton,8.0
TX,,Simonton,8.25
TX,,Sinton,8.25
TX,,Skellytown,8.25
TX,,Slaton,8.25
TX,,Smiley,8.25
TX,,Smith,8.25
TX,,Snook,8.25
TX,,Snyder,8.25
TX,,Somervell,8.25
TX,,Sonora,8.25
TX,,South Padre Island,8.25
TX,,Southlake Crime Control,8.25
TX,,Southmayd,8.25
TX,,Spearman,8.25
TX,,Spofford,7.25
TX,,Springtown,8.25
TX,,Spur,8.25
TX,,St. Jo,8.25
TX,,Stafford,8.25
TX,,Stamford,8.25
TX,,Stanton,8.0
TX,,Staples,8.25
TX,,Starr,6.25
TX,,Stephenville,8.25
TX,,Sterling City,8.25
TX,,Stinnett,8.25
TX,,Stonewall,6.25
TX,,Stratford,7.75
TX,,Streetman,7.75
TX,,Streetman,8.25
TX,,Sudan,8.25
TX,,Sugar Land,8.25
TX,,Sullivan City Crime Control,8.25
TX,,Sulphur Springs,8.25
TX,,Sundown,8.25
TX,,Sunray,8.25
TX,,Sweeny,8.25
TX,,Sweetwater,8.25
TX,,Tahoka,8.25
TX,,Talco,7.75
TX,,Tarrant,8.25
TX,,Teague,8.25
TX,,Temple,8.25
TX,,Tenaha,8.25
TX,,Terrell,7.75
TX,,Terry,6.75
TX,,Texarkana,8.25
TX,,Texas,8.25
TX,,Texas City,8.25
TX,,Texhoma,6.25
TX,,Texline,7.25
TX,,The Woodlands Township,8.25
TX,,Thompsons,7.25
TX,,Three Rivers,8.25
TX,,Throckmorton,8.25
TX,,Toco,7.75
TX,,Tolar,8.25
TX,,Tom Bean,8.25
TX,,Tom Green,6.75
TX,,Tomball,8.25
TX,,Tool,8.25
TX,,Travis,8.25
TX,,Travis Co Dist 2 Sp,8.25
TX,,Travis Co Emergency Service District 5,8.25
TX,,Travis County Emergency Svcs No. 4,8.25
TX,,Trent,8.25
TX,,Trenton,8.25
TX,,Trinity,6.25
TX,,Trinity,8.25
TX,,Trophy Club,8.25
TX,,Tulia,8.25
TX,,Turkey,8.25
TX,,Tuscola Crime Control And Prevention District Sl,8.25
TX,,Tye,8.25
TX,,Tyler,6.75
TX,,Tyler,8.25
TX,,Tyler County Emergency Services District No. 1,8.25
TX,,Tyler County Emergency Services District No. 6,8.25
TX,,Uncertain,8.25
TX,,University Park,8.25
TX,,Uvalde,8.25
TX,,Uvalde County Health Services,7.25
TX,,Uvalde County Health Services,8.25
TX,,Val Verde,6.75
TX,,Valley Mills,7.75
TX,,Valley View,8.25
TX,,Van Alstyne,8.25
TX,,Van Horn,8.0
TX,,Vega,8.25
TX,,Venus/Johnson County Emergency Services District No. 1-B Combined Area,8.25
TX,,Vernon,8.25
TX,,Victoria,6.75
TX,,Victoria,8.25
TX,,Vidor,8.25
TX,,Village Mills Emergency Services District No. 8,8.25
TX,,Waco,8.25
TX,,Walker County Esd 1 Sp,8.25
TX,,Waller,8.25
TX,,Ward,6.25
TX,,Washington,6.75
TX,,Waskom,8.25
TX,,Waxahachie,8.25
TX,,Webb,6.75
TX,,Weimar,8.25
TX,,Weinert,7.25
TX,,Weir,8.25
TX,,Wellington,8.25
TX,,Wellman,7.75
TX,,Wells,7.75
TX,,West Columbia,8.25
TX,,Westbrook,7.75
TX,,Weston,7.75
TX,,Wharton,6.75
TX,,Wharton,8.25
TX,,Wheeler,6.25
TX,,Wheeler,8.0
TX,,White Deer,8.25
TX,,Whiteface,7.75
TX,,Whitney Etj,8.25
TX,,Wichita,6.25
TX,,Wichita Falls,8.25
TX,,Wickett,7.25
TX,,Wilbarger,6.75
TX,,Willacy,6.25
TX,,Williamson,8.25
TX,,Williamson Co Esd No 5 Sp,8.25
TX,,Williamson County Emergency Services District No. 2,8.25
TX,,Williamson County Emergency Services District No. 8,8.25
TX,,Williamson County Emergency Services District No. 9,8.25
TX,,Williamson County Emergency Services District No. 9-B,8.25
TX,,Willis Montgomery Co Esd 1 Combined Area Sp,8.25
TX,,Wilmer,8.25
TX,,Wilson,7.75
TX,,Wilson County Emergency Services District No 2 Sp,8.25
TX,,Windom,7.75
TX,,Windthorst,8.25
TX,,Winfield,8.0
TX,,Wink,8.25
TX,,Winnsboro,8.25
TX,,Winona,8.25
TX,,Winters,8.25
TX,,Wise,6.75
TX,,Wise,8.25
TX,,Wise County Emergency Services District No. 1,8.25
TX,,Wolfe City,8.25
TX,,Wood,6.75
TX,,Woodbranch,8.25
TX,,Woodson,7.25
TX,,Wortham,8.25
TX,,Yantis,8.25
TX,,Yoakum,8.25
TX,,Young,6.75
TX,,Zapata County Assistance District,8.25
TX,,Zavala Co Assistance District Sp,6.75
UT,,Alpine,7.45
UT,,Alta Sp,9.05
UT,,Aurora,6.75
UT,,Bear River City,6.65
UT,,Beaver,6.35
UT,,Beaver,7.35
UT,,Big Water,8.45
UT,,Blanding,6.75
UT,,Bountiful Sp,7.25
UT,,Box Elder,6.65
UT,,Brian Head Sp,8.65
UT,,Brigham City Tr,6.95
UT,,Bryce Canyon Resort Sp,8.55
UT,,Cache,7.0
UT,,Cedar City,6.75
UT,,Cedar Hills,7.45
UT,,Centerfield,6.45
UT,,Centerville Sp,7.25
UT,,Circleville,6.35
UT,,Clearfield,7.25
UT,,Copperton,7.45
UT,,Cottonwood Heights,7.45
UT,,Daggett,7.65
UT,,Draper,7.45
UT,,Duchesne,6.35
UT,,Duchesne,6.45
UT,,Dutch John,8.75
UT,,Eagle Mountain,7.45
UT,,East Carbon,6.35
UT,,Emery,6.35
UT,,Escalante,8.45
UT,,Eureka,6.95
UT,,Fairpark District,8.45
UT,,Farmington,7.25
UT,,Garden City Sp,8.25
UT,,Garfield,7.35
UT,,Glendale,7.35
UT,,Grand,7.35
UT,,Grantsville,7.0
UT,,Gunnison Tr,6.75
UT,,Hatch,8.45
UT,,Helper,6.45
UT,,Hooper,7.25
UT,,Howell,6.65
UT,,Huntsville,8.25
UT,,Hurricane,7.08
UT,,Hyrum,7.3
UT,,Inland Port Ancient Sky,6.35
UT,,Inland Port Historic Capitol,6.75
UT,,Inland Port Iron Springs,6.75
UT,,Inland Port Pony Express,7.45
UT,,Inland Port Skyline Corridor,6.75
UT,,Inland Port Skyline Corridor,7.05
UT,,Inland Port Verk Industrial Park,7.45
UT,,Inland Port West Weber,7.25
UT,,Iron,6.65
UT,,Ivins Tr,6.75
UT,,Juab,6.65
UT,,Junction,6.35
UT,,Kane,7.35
UT,,Koosharem,6.95
UT,,La Verkin Tr,7.08
UT,,Layton,7.25
UT,,Lehi,7.45
UT,,Levan,6.65
UT,,Lewiston,7.25
UT,,Lindon,7.45
UT,,Loa,7.95
UT,,Logan,7.3
UT,,Manti,6.65
UT,,Mapleton,7.45
UT,,Mayfield,6.45
UT,,Mida Ng American Fork,7.45
UT,,Mida Ng Bluffdale,7.45
UT,,Mida Ng Brigham City,6.95
UT,,Mida Ng Logan,7.3
UT,,Mida Ng Manti,6.65
UT,,Mida Ng St George,6.75
UT,,Mida Ng Tooele City,7.0
UT,,Midway,8.65
UT,,Millard,6.35
UT,,Millcreek,7.45
UT,,Moab Lionsback Resort,9.35
UT,,Mona,7.05
UT,,Monticello,6.65
UT,,Morgan,6.7
UT,,Morgan,6.95
UT,,Mount Pleasant,6.75
UT,,Murray,7.65
UT,,Naples,6.95
UT,,Navajo Nation,12.35
UT,,Nephi,7.05
UT,,North Logan Tr Sp,7.3
UT,,Ogden,7.25
UT,,Ogden Valley,7.25
UT,,Orderville Sp,8.35
UT,,Orem,7.45
UT,,Panguitch,8.35
UT,,Park City,9.55
UT,,Parowan,6.75
UT,,Piute,6.35
UT,,Point Of The Mountain Authority,7.45
UT,,Price Tr,6.75
UT,,Providence Tr Sp,7.3
UT,,Provo,7.45
UT,,Redmond,6.75
UT,,Rich,6.65
UT,,Richfield,7.05
UT,,Richmond,7.3
UT,,Riverdale,7.45
UT,,Rockville,6.78
UT,,Roosevelt Tr,6.75
UT,,Roy,7.25
UT,,Saint George Tr,6.75
UT,,Salina Tr,7.05
UT,,Salt Lake,7.45
UT,,Salt Lake,8.55
UT,,Salt Lake Central Htrz,8.45
UT,,Salt Lake City,8.45
UT,,Salt Lake City,10.05
UT,,Salt Lake Convention Center Revitalization Zone,8.45
UT,,San Juan,6.35
UT,,Sandy City,7.45
UT,,Sanpete,6.35
UT,,Santa Clara Tr,6.75
UT,,Santaquin,7.45
UT,,Scipio,6.65
UT,,Sevier,6.65
UT,,Sigurd,6.95
UT,,Smithfield Tr Sp,7.3
UT,,Snowville,7.65
UT,,South Jordan,7.45
UT,,South Jordan Htrz,7.45
UT,,South Salt Lake,7.65
UT,,Spanish Fork City,7.45
UT,,Springdale Sp,8.38
UT,,Sterling,6.65
UT,,Stockton,7.6
UT,,Summit Co Tr,8.75
UT,,Syracuse,7.25
UT,,Taylorsville,7.45
UT,,Tooele,6.6
UT,,Toquerville,6.78
UT,,Torrey,9.05
UT,,Trenton,7.0
UT,,Tropic Sp,8.35
UT,,Uintah,6.45
UT,,Uipa Castle Country,9.5
UT,,Utah,7.35
UT,,Utah,8.95
UT,,Vernal Tr,6.95
UT,,Vineyard,7.45
UT,,Virgin,7.78
UT,,Wasatch,7.25
UT,,Wasatch,8.35
UT,,Washington,6.45
UT,,Wayne,7.65
UT,,Weber,7.25
UT,,Wellington,6.65
UT,,West Jordan,7.45
UT,,West Valley City,7.45
UT,,Willard Tr,6.95
VA,,Abingdon,5.3
VA,,Accomack,5.3
VA,,Albemarle,5.3
VA,,Alberta,5.3
VA,,Alexandria City Co Sp,6.0
VA,,Alleghany,5.3
VA,,Altavista,5.3
VA,,Amelia,5.3
VA,,Amherst,5.3
VA,,Appalachia,5.3
VA,,Appomattox,5.3
VA,,Arlington Co Sp,6.0
VA,,Augusta,5.3
VA,,Bath,5.3
VA,,Bedford,5.3
VA,,Belle Haven,6.3
VA,,Berryville,5.3
VA,,Big Stone Gap,5.3
VA,,Blacksburg,5.3
VA,,Blackstone,5.3
VA,,Bland,5.3
VA,,Bloxom,5.3
VA,,Bluefield,5.3
VA,,Boones Mill,5.3
VA,,Botetourt,5.3
VA,,Bowling Green,5.3
VA,,Boyce City,5.3
VA,,Boydton,5.3
VA,,Boykins,6.0
VA,,Branchville,6.0
VA,,Bridgewater,5.3
VA,,Bristol,5.3
VA,,Broadway,5.3
VA,,Brodnax,5.3
VA,,Brookneal,5.3
VA,,Brunswick,5.3
VA,,Buchanan,5.3
VA,,Buckingham,5.3
VA,,Buena Vista,5.3
VA,,Burkeville,5.3
VA,,Campbell,5.3
VA,,Capron,6.0
VA,,Caroline,5.3
VA,,Carroll,5.3
VA,,Cedar Bluff,5.3
VA,,Charles City,6.0
VA,,Charlotte,6.3
VA,,Charlottesville,5.3
VA,,Chase City,5.3
VA,,Cheriton,6.3
VA,,Chesapeake City Co Sp,6.0
VA,,Chesterfield,6.0
VA,,Chilhowie,5.3
VA,,Chincoteague,5.3
VA,,Christiansburg,5.3
VA,,Claremont,5.3
VA,,Clarke,5.3
VA,,Cleveland,5.3
VA,,Clifton,6.0
VA,,Clifton Forge,5.3
VA,,Clinchco,5.3
VA,,Clinchport,5.3
VA,,Clintwood,5.3
VA,,Coeburn,5.3
VA,,Colonial Beach,5.3
VA,,Courtland,6.0
VA,,Craig,5.3
VA,,Craigsville,5.3
VA,,Crewe,5.3
VA,,Culpeper,5.3
VA,,Cumberland,5.3
VA,,Damascus,5.3
VA,,Danville,6.3
VA,,Dayton,5.3
VA,,Dendron,5.3
VA,,Dickenson,5.3
VA,,Dillwyn,5.3
VA,,Dinwiddie,5.3
VA,,Dublin,5.3
VA,,Dumfries,6.0
VA,,Dungannon,5.3
VA,,Eastville,6.3
VA,,Edinburg,5.3
VA,,Elkton,5.3
VA,,Essex,5.3
VA,,Ettrick,6.0
VA,,Exmore,6.3
VA,,Fairfax,6.0
VA,,Fairfax Co Sp,6.0
VA,,Falls Church,6.0
VA,,Farmville,5.3
VA,,Fauquier,5.3
VA,,Fincastle,5.3
VA,,Floyd,5.3
VA,,Fluvanna,5.3
VA,,Franklin,5.3
VA,,Franklin City Co Sp,6.0
VA,,Frederick,5.3
VA,,Fredericksburg,5.3
VA,,Fries,5.3
VA,,Front Royal,5.3
VA,,Gate City,5.3
VA,,Giles,5.3
VA,,Glade Spring,5.3
VA,,Glasgow,5.3
VA,,Glen Lyn,5.3
VA,,Gloucester,6.3
VA,,Goochland,6.0
VA,,Gordonsville,5.3
VA,,Goshen,5.3
VA,,Grayson,5.3
VA,,Greene,5.3
VA,,Greensville,5.3
VA,,Grottoes,5.3
VA,,Grundy,5.3
VA,,Halifax,6.3
VA,,Hallwood,5.3
VA,,Hamilton,6.0
VA,,Hampton City Co Sp,6.0
VA,,Hanover,6.0
VA,,Harrisonburg,5.3
VA,,Haymarket,6.0
VA,,Haysi,5.3
VA,,Henrico,6.0
VA,,Henry,6.3
VA,,Herndon,6.0
VA,,Highland,5.3
VA,,Hillsboro,6.0
VA,,Honaker,5.3
VA,,Hopewell,5.3
VA,,Hurt,6.3
VA,,Independence,5.3
VA,,Iron Gate,5.3
VA,,Irvington,5.3
VA,,Isle Of Wight,6.0
VA,,Ivor,6.0
VA,,James City Co Sp,7.0
VA,,Jarratt,5.3
VA,,Jonesville,5.3
VA,,Keller,5.3
VA,,Kenbridge,5.3
VA,,Kilmarnock,5.3
VA,,King And Queen,5.3
VA,,King George,5.3
VA,,King William,5.3
VA,,La Crosse,5.3
VA,,Lancaster,5.3
VA,,Lawrenceville,5.3
VA,,Lebanon,5.3
VA,,Lee,5.3
VA,,Leesburg,6.0
VA,,Lexington,5.3
VA,,Loudoun,6.0
VA,,Louisa,5.3
VA,,Lovettsville,6.0
VA,,Lunenburg,5.3
VA,,Luray,5.3
VA,,Lynchburg,5.3
VA,,Madison,5.3
VA,,Manassas City Co Sp,6.0
VA,,Manassas Park City Co Sp,6.0
VA,,Marion,5.3
VA,,Martinsville,5.3
VA,,Mathews,5.3
VA,,Mckenney,5.3
VA,,Mecklenburg,5.3
VA,,Middleburg,6.0
VA,,Middlesex,5.3
VA,,Middletown,5.3
VA,,Monterey,5.3
VA,,Montgomery,5.3
VA,,Montross,5.3
VA,,Mount Crawford,5.3
VA,,Mount Jackson,5.3
VA,,Nassawadox,6.3
VA,,Nelson,5.3
VA,,New Castle,5.3
VA,,New Market,5.3
VA,,Newport News City Co Sp,6.0
VA,,Newsoms,6.0
VA,,Nickelsville,5.3
VA,,Norfolk City Co Sp,6.0
VA,,Northampton,6.3
VA,,Northumberland,5.3
VA,,Norton,5.3
VA,,Nottoway,5.3
VA,,Occoquan,6.0
VA,,Onancock,5.3
VA,,Onley,5.3
VA,,Orange,5.3
VA,,Page,5.3
VA,,Parksley,5.3
VA,,Patrick,6.3
VA,,Pearisburg,5.3
VA,,Pembroke,5.3
VA,,Pennington Gap,5.3
VA,,Petersburg,5.3
VA,,Pittsylvania,6.3
VA,,Pocahontas,5.3
VA,,Port Royal,5.3
VA,,Portsmouth City Co Sp,6.0
VA,,Pound,5.3
VA,,Powhatan,6.0
VA,,Prince Edward,5.3
VA,,Prince George,5.3
VA,,Prince William Co Sp,6.0
VA,,Pulaski,5.3
VA,,Purcellville,6.0
VA,,Quantico,6.0
VA,,Radford,5.3
VA,,Rappahannock,5.3
VA,,Remington,5.3
VA,,Rich Creek,5.3
VA,,Richlands,5.3
VA,,Richmond,5.3
VA,,Richmond,6.0
VA,,Roanoke,5.3
VA,,Rockbridge,5.3
VA,,Rockingham,5.3
VA,,Rocky Mount,5.3
VA,,Round Hill,6.0
VA,,Rural Retreat,5.3
VA,,Russell,5.3
VA,,Salem,5.3
VA,,Saxis,5.3
VA,,Scott,5.3
VA,,Scottsville,5.3
VA,,Shenandoah,5.3
VA,,Smithfield,6.0
VA,,Smyth,5.3
VA,,Southampton Co Sp,6.0
VA,,Spotsylvania,5.3
VA,,St. Charles,5.3
VA,,St. Paul,5.3
VA,,Stafford,5.3
VA,,Stanardsville,5.3
VA,,Stanley,5.3
VA,,Staunton,5.3
VA,,Stephens City,5.3
VA,,Stony Creek,5.3
VA,,Strasburg,5.3
VA,,Suffolk,6.0
VA,,Surry,5.3
VA,,Sussex,5.3
VA,,Tangier,5.3
VA,,Tappahannock,5.3
VA,,Tazewell,5.3
VA,,Timberville,5.3
VA,,Toms Brook,5.3
VA,,Troutdale,5.3
VA,,Troutville,5.3
VA,,Urbanna,5.3
VA,,Victoria,5.3
VA,,Vienna,6.0
VA,,Vinton,5.3
VA,,Virginia Beach City Co Sp,6.0
VA,,Wachapreague,5.3
VA,,Warren,5.3
VA,,Warrenton,5.3
VA,,Warsaw,5.3
VA,,Washington,5.3
VA,,Waverly,5.3
VA,,Westmoreland,5.3
VA,,White Stone,5.3
VA,,Williamsburg City Co Sp,7.0
VA,,Winchester,5.3
VA,,Windsor,6.0
VA,,Wise,5.3
VA,,Woodstock,5.3
VA,,Wythe,5.3
VA,,Wytheville,5.3
VA,,York Co Sp,7.0
VT,,Alburgh,6.0
VT,,Arlington,6.0
VT,,Averill,6.0
VT,,Bakersfield,6.0
VT,,Barnard,6.0
VT,,Barnet,6.0
VT,,Barre City,7.0
VT,,Barre Town,6.0
VT,,Belvidere,6.0
VT,,Bennington,6.0
VT,,Berkshire,6.0
VT,,Berlin,7.0
VT,,Bethel,6.0
VT,,Bloomfield,6.0
VT,,Bolton,6.0
VT,,Bradford,6.0
VT,,Brandon,7.0
VT,,Brattleboro,7.0
VT,,Bridport,6.0
VT,,Brighton,6.0
VT,,Bristol,7.0
VT,,Brookfield,6.0
VT,,Burke,6.0
VT,,Burlington,7.0
VT,,Calais,6.0
VT,,Cambridge,6.0
VT,,Canaan,6.0
VT,,Castleton,6.0
VT,,Cavendish,6.0
VT,,Charlotte,6.0
VT,,Chelsea,6.0
VT,,Colchester Local Option,7.0
VT,,Concord,6.0
VT,,Corinth,6.0
VT,,Cornwall,6.0
VT,,Coventry,6.0
VT,,Craftsbury,6.0
VT,,Danville,6.0
VT,,Derby,6.0
VT,,Dorset,6.0
VT,,Dover Local Option,7.0
VT,,Dummerston,6.0
VT,,East Montpelier,6.0
VT,,Eden,6.0
VT,,Elmore,6.0
VT,,Essex,6.0
VT,,Essex Junction Village,7.0
VT,,Fair Haven,7.0
VT,,Fairfax,6.0
VT,,Fairlee,6.0
VT,,Ferrisburgh,6.0
VT,,Fletcher,6.0
VT,,Franklin,6.0
VT,,Glastenbury,6.0
VT,,Glover,6.0
VT,,Granby,6.0
VT,,Grand Isle,6.0
VT,,Granville,6.0
VT,,Greensboro,6.0
VT,,Halifax,6.0
VT,,Hancock,6.0
VT,,Hardwick,6.0
VT,,Hartford,7.0
VT,,Hartland,6.0
VT,,Highgate,6.0
VT,,Holland,6.0
VT,,Hubbardton,6.0
VT,,Hyde Park,6.0
VT,,Irasburg,6.0
VT,,Isle La Motte,6.0
VT,,Jericho,6.0
VT,,Kirby,6.0
VT,,Lowell,6.0
VT,,Ludlow,7.0
VT,,Lunenburg,6.0
VT,,Lyndon,6.0
VT,,Manchester,7.0
VT,,Marlboro,7.0
VT,,Mendon,7.0
VT,,Middlebury Local Option,7.0
VT,,Monkton,6.0
VT,,Montgomery,6.0
VT,,Montpelier,7.0
VT,,Morgan,6.0
VT,,Morristown,7.0
VT,,Mount Holly,6.0
VT,,Newark,6.0
VT,,Newbury,6.0
VT,,Newfane,6.0
VT,,North Hero,6.0
VT,,Northfield,6.0
VT,,Norton,6.0
VT,,Orwell,6.0
VT,,Pawlet,6.0
VT,,Peacham,6.0
VT,,Pittsford,6.0
VT,,Plainfield,6.0
VT,,Plymouth,6.0
VT,,Pomfret,7.0
VT,,Poultney,6.0
VT,,Pownal,6.0
VT,,Reading,6.0
VT,,Readsboro,6.0
VT,,Richmond,6.0
VT,,Ripton,6.0
VT,,Rochester,6.0
VT,,Rockingham,6.0
VT,,Rupert,6.0
VT,,Rutland,7.0
VT,,Rutland (Town),7.0
VT,,Ryegate,6.0
VT,,S Burlington Local Option,7.0
VT,,Saint Albans City,7.0
VT,,Saint Johnsbury,6.0
VT,,Sandgate,6.0
VT,,Sharon,6.0
VT,,Sheffield,6.0
VT,,Sheldon,6.0
VT,,Springfield,6.0
VT,,St Albans Town Local Sp,7.0
VT,,Stamford,6.0
VT,,Starksboro,6.0
VT,,Stockbridge,6.0
VT,,Stowe,7.0
VT,,Strafford,6.0
VT,,Stratton,7.0
VT,,Sutton,6.0
VT,,Thetford,6.0
VT,,Tinmouth,6.0
VT,,Topsham,6.0
VT,,Townshend,6.0
VT,,Troy,6.0
VT,,Underhill,6.0
VT,,Vergennes,7.0
VT,,Vernon,6.0
VT,,Waitsfield,7.0
VT,,Walden,6.0
VT,,Wallingford,6.0
VT,,Wardsboro,6.0
VT,,Warren,6.0
VT,,Waterbury,7.0
VT,,Waterford,6.0
VT,,Weathersfield,6.0
VT,,Wells,6.0
VT,,West Fairlee,6.0
VT,,West Rutland,6.0
VT,,Westfield,6.0
VT,,Westford,6.0
VT,,Westminster,6.0
VT,,Westmore,6.0
VT,,Weston,6.0
VT,,Whitingham,6.0
VT,,Williston Local Option,7.0
VT,,Windham,6.0
VT,,Windsor,6.0
VT,,Winhall Local Option,7.0
VT,,Winooski,7.0
VT,,Woodbury,6.0
VT,,Woodstock,7.0
VT,,Worcester,6.0
WA,,Aberdeen,9.08
WA,,Adams,8.0
WA,,Airway Heights,9.2
WA,,Albion,8.0
WA,,Anacortes,8.9
WA,,Asotin,8.3
WA,,Auburn/King Special Tax Dist,10.5
WA,,Auburn/Pierce Special Tax Dist,10.4
WA,,Bainbridge Island,9.2
WA,,Battle Ground,8.9
WA,,Bellevue,10.3
WA,,Bellingham,9.2
WA,,Benton,8.1
WA,,Benton City,8.7
WA,,Benton Ptba,8.7
WA,,Bingen,7.7
WA,,Blaine,9.1
WA,,Bonney Lake,9.6
WA,,Bothell/King Special Tax Dist,10.3
WA,,Bothell/Snohomish Special Tax Dist,10.5
WA,,Bremerton,9.2
WA,,Burien,10.4
WA,,Burlington,8.9
WA,,Carbonado,8.2
WA,,Carnation,8.9
WA,,Cashmere,8.6
WA,,Castle Rock,7.9
WA,,Chehalis,8.4
WA,,Chelan,8.5
WA,,Chelan,8.8
